업종명,업소명,소재지(도로명),소재지(지번),소재지전화,관리기관전화번호,관리기관명
일반음식점,호식이두마리치킨구미송정점,"경상북도 구미시 신시로10길 133-3, 1층 (송정동)",경상북도 구미시 송정동 497번지 49호 1층 ,054-443-1012,054-480-5548,경상북도 구미시청
일반음식점,미소김밥,"경상북도 구미시 봉곡남로 128-1, 1층 (봉곡동, 현대빌딩)",경상북도 구미시 봉곡동 387번지 9호 현대빌딩 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,해촌아구찜,"경상북도 구미시 송원서로4길 34, 1층 (원평동)",경상북도 구미시 원평동 1060번지 22호  ,,054-480-5548,경상북도 구미시청
일반음식점,미인주막,"경상북도 구미시 역전로4길 5, 1층 (원평동)",경상북도 구미시 원평동 188번지 53호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,놀코치킨형곡점,"경상북도 구미시 형곡동로6길 5-10, 1층 101호 (형곡동)",경상북도 구미시 형곡동 333번지 1층 101호,054-455-9982,054-480-5548,경상북도 구미시청
일반음식점,밀밭길,"경상북도 구미시 도봉로5안길 3-18, 1층 (도량동)",경상북도 구미시 도량동 322번지 9호 1층 ,054-455-3559,054-480-5548,경상북도 구미시청
일반음식점,다보김치찜,"경상북도 구미시 상사서로 86-7 (상모동, 1층)",경상북도 구미시 상모동 42번지 9호 1층 ,054-464-2375,054-480-5548,경상북도 구미시청
일반음식점,왕십리돼지찌개,"경상북도 구미시 금오시장로4길 21, 2동 1층 (원평동)",경상북도 구미시 원평동 1037번지 50호 1층 2동 ,054-605-9997,054-480-5548,경상북도 구미시청
일반음식점,뵈뵈,"경상북도 구미시 구미대로32길 3, 1층 (신평동)",경상북도 구미시 신평동 168번지 15호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,엘리분식,"경상북도 구미시 1공단로 192, 1층 10호 (공단동)",경상북도 구미시 공단동 264번지 18호 1층 10호,054-465-6017,054-480-5548,경상북도 구미시청
일반음식점,일품양푼이동태탕,"경상북도 구미시 도봉로5안길 6, 1층 (도량동)",경상북도 구미시 도량동 325번지 1호 1층 ,054-452-4366,054-480-5548,경상북도 구미시청
일반음식점,후니버거,"경상북도 구미시 인동19길 26, 1001동 1층 101호 (인의동, 신화오페라하우스)",경상북도 구미시 인의동 668번지 1호 신화오페라하우스 1층 1001동 101호,,054-480-5548,경상북도 구미시청
일반음식점,장날식당,경상북도 구미시 선산읍 남문로2길 4-2 (1층),경상북도 구미시 선산읍 동부리 309번지 4호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,굽네치킨봉곡점,"경상북도 구미시 봉곡남로9길 7, 1층 101호 (봉곡동)",경상북도 구미시 봉곡동 273번지 2호 1층 101호,054-442-6210,054-480-5548,경상북도 구미시청
일반음식점,보스닭갈비앤부대찌개형곡점,"경상북도 구미시 형곡로 138, 1층 (형곡동)",경상북도 구미시 형곡동 232번지 4호 1층 ,054-451-1255,054-480-5548,경상북도 구미시청
일반음식점,연당,"경상북도 구미시 금오산로 108, 1층 (원평동)",경상북도 구미시 원평동 425번지 8호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,1번찜,"경상북도 구미시 산호대로29길 7-24, 1층 (옥계동)",경상북도 구미시 옥계동 839번지 7호 1층 ,054-473-5789,054-480-5548,경상북도 구미시청
일반음식점,마당불고기,"경상북도 구미시 도봉로5길 47, 2층 (도량동)",경상북도 구미시 도량동 323번지 6호 2층 ,,054-480-5548,경상북도 구미시청
일반음식점,송정골선산곱창,"경상북도 구미시 신시로14길 92, 1층 (송정동)",경상북도 구미시 송정동 488번지 44호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,전주쌈밥,"경상북도 구미시 구미대로 384, 1층 (신평동)",경상북도 구미시 신평동 168번지 12호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,부산장어횟집,"경상북도 구미시 선산읍 동교5길 12-7, 1층",경상북도 구미시 선산읍 교리 1155번지 1호 1층 ,054-482-3123,054-480-5548,경상북도 구미시청
일반음식점,라라코스트옥계점,"경상북도 구미시 산호대로31길 7, 2층 (옥계동)",경상북도 구미시 옥계동 842번지 2호 2층 ,054-474-3230,054-480-5548,경상북도 구미시청
일반음식점,명품옛날시골통닭형곡점,"경상북도 구미시 형곡로12길 3, 1층 (형곡동)",경상북도 구미시 형곡동 137번지 1층 ,054-457-7747,054-480-5548,경상북도 구미시청
일반음식점,산동어울림,경상북도 구미시 산동면 강동로 965,경상북도 구미시 산동면 인덕리 872번지 1호  ,054-474-9488,054-480-5548,경상북도 구미시청
일반음식점,동해회수산,"경상북도 구미시 야은로 736-1, 2층 (신평동)",경상북도 구미시 신평동 11번지 13호 2층 ,054-451-8544,054-480-5548,경상북도 구미시청
일반음식점,안방갈비,"경상북도 구미시 상사서로 55, 136호 (상모동)",경상북도 구미시 상모동 32번지 6호  136호,054-607-9282,054-480-5548,경상북도 구미시청
일반음식점,진짜안동찜닭,"경상북도 구미시 상사서로25길 13, 1층 (사곡동)",경상북도 구미시 사곡동 422번지 63호 1층 ,054-462-3777,054-480-5548,경상북도 구미시청
일반음식점,밤이면밤마당,경상북도 구미시 산호대로32길 10 (옥계동),경상북도 구미시 옥계동 824번지 3호  ,054-476-8713,054-480-5548,경상북도 구미시청
일반음식점,소도리,"경상북도 구미시 옥계2공단로 272 (구포동, 가동 1층)",경상북도 구미시 구포동 674번지 1호 가동 1층 ,054-475-3336,054-480-5548,경상북도 구미시청
일반음식점,명국수 구평점,"경상북도 구미시 인동39길 22-16, 1층 (구평동)",경상북도 구미시 구평동 436번지 11호 1층 ,054-476-3302,054-480-5548,경상북도 구미시청
일반음식점,방실이식당,"경상북도 구미시 구미중앙로9길 14-3, 나동 1층 (원평동)",경상북도 구미시 원평동 120번지 16호 1층 나동 ,,054-480-5548,경상북도 구미시청
일반음식점,한라수산비산점,"경상북도 구미시 비산로3길 23, 1층 (비산동)",경상북도 구미시 비산동 354번지 1호 1층 ,054-463-5200,054-480-5548,경상북도 구미시청
일반음식점,정창효원조와촌식당돼지찌개,경상북도 구미시 산호대로32길 6 (옥계동),경상북도 구미시 옥계동 824번지 1호  ,,054-480-5548,경상북도 구미시청
일반음식점,칠칠소돼지막창비산점,"경상북도 구미시 신비로 137, 1층 (비산동)",경상북도 구미시 비산동 358번지 1호 1층 ,054-462-7792,054-480-5548,경상북도 구미시청
일반음식점,왕소금숯불구이,"경상북도 구미시 인동48길 19, 1층 101호 (구평동)",경상북도 구미시 구평동 465번지 1호 1층 101호,054-475-3726,054-480-5548,경상북도 구미시청
일반음식점,놀부족발보쌈부대찌개구미공단점,"경상북도 구미시 1공단로 198-7, 2층 (공단동)",경상북도 구미시 공단동 263번지 2호 2층 ,054-444-3939,054-480-5548,경상북도 구미시청
일반음식점,행아웃라이브카페,"경상북도 구미시 인동36길 6, 8층 (진평동)",경상북도 구미시 진평동 67번지 3호 8층 ,,054-480-5548,경상북도 구미시청
일반음식점,한줌더,"경상북도 구미시 신비로 187, 1층 (비산동)",경상북도 구미시 비산동 70번지 1호 1층 ,054-464-4616,054-480-5548,경상북도 구미시청
일반음식점,왕십리보쌈왕족발,"경상북도 구미시 금오시장로4길 7, 1층 (원평동)",경상북도 구미시 원평동 1032번지 56호 1층 ,054-451-0102,054-480-5548,경상북도 구미시청
일반음식점,장원곱창이야기,"경상북도 구미시 선산읍 남문로 19-26, B동 1-9호",경상북도 구미시 선산읍 완전리 253번지  B동 1-9호,054-482-6479,054-480-5548,경상북도 구미시청
일반음식점,백가네김치찜산동점,"경상북도 구미시 산동면 첨단기업1로 56, 1층",경상북도 구미시 산동면 봉산리 385번지 4호 1층 ,054-442-9000,054-480-5548,경상북도 구미시청
일반음식점,밥이야기,"경상북도 구미시 흥안로2길 6-33, 1층 (옥계동)",경상북도 구미시 옥계동 552번지 13호 1층 ,054-472-3773,054-480-5548,경상북도 구미시청
일반음식점,인동포차,"경상북도 구미시 인동7길 17, 1층 (인의동)",경상북도 구미시 인의동 636번지 1층 ,054-476-2088,054-480-5548,경상북도 구미시청
일반음식점,팀버봉곡점,"경상북도 구미시 봉곡로 164, 1층 (봉곡동)",경상북도 구미시 봉곡동 204번지 8호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,스시소담,"경상북도 구미시 박정희로 114, 1층 (상모동)",경상북도 구미시 상모동 110번지 11호 1층 ,054-465-0800,054-480-5548,경상북도 구미시청
일반음식점,예스비지니스호텔,"경상북도 구미시 인동중앙로3길 44-4, 지하1층 (황상동)",경상북도 구미시 황상동 321번지 33호 지하1층 ,054-474-0110,054-480-5548,경상북도 구미시청
일반음식점,우담,경상북도 구미시 고아읍 들성로 247,경상북도 구미시 고아읍 문성리 1282번지 1호  ,054-454-8592,054-480-5548,경상북도 구미시청
일반음식점,청춘주막,"경상북도 구미시 봉곡동로 21, 1층 (봉곡동)",경상북도 구미시 봉곡동 225번지 1호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,술묵고밥묵고,경상북도 구미시 도봉로5안길 10 (도량동),경상북도 구미시 도량동 325번지 9호  ,054-454-0991,054-480-5548,경상북도 구미시청
일반음식점,마켓메이,경상북도 구미시 공원로 22 (남통동),경상북도 구미시 남통동 296번지 8호  ,054-457-5020,054-480-5548,경상북도 구미시청
일반음식점,찌개랑고기가,"경상북도 구미시 형곡로 128, 1층 (형곡동)",경상북도 구미시 형곡동 161번지 12호 1층 ,054-444-9925,054-480-5548,경상북도 구미시청
일반음식점,완전싼닭,"경상북도 구미시 선산읍 단계동길 24, 선산시장 A동 2층 29,30호","경상북도 구미시 선산읍 완전리 253번지 선산시장 2층 A동 29,30호",054-451-9277,054-480-5548,경상북도 구미시청
일반음식점,방망이꼬치앤치킨,"경상북도 구미시 구미대로 408, 1층 (신평동)",경상북도 구미시 신평동 127번지 1호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,컵스엔식스피엠,"경상북도 구미시 산호대로33길 6-26, 1층 (옥계동)",경상북도 구미시 옥계동 735번지 6호 1층 ,054-474-5860,054-480-5548,경상북도 구미시청
일반음식점,꼬꼬퓨전포차,경상북도 구미시 신시로6길 21 (형곡동),경상북도 구미시 형곡동 175번지 10호  ,054-473-9989,054-480-5548,경상북도 구미시청
일반음식점,원두막,"경상북도 구미시 문장로 13-17, 1층 (원평동)",경상북도 구미시 원평동 964번지 326호 1층 ,054-442-1272,054-480-5548,경상북도 구미시청
일반음식점,곱창고인동점,"경상북도 구미시 인동가산로 9-3, 1층 103,104호 (황상동)","경상북도 구미시 황상동 305번지 26호 1층 103,104호 ",054-474-5560,054-480-5548,경상북도 구미시청
일반음식점,호제래,"경상북도 구미시 봉곡남로 88-1, 1층 (봉곡동)",경상북도 구미시 봉곡동 380번지 6호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,형곡고을,"경상북도 구미시 형곡로10길 39-10, 306동 108호 (형곡동, 세진주택)",경상북도 구미시 형곡동 126번지 5호 세진주택 306동 108호 ,,054-480-5548,경상북도 구미시청
일반음식점,서민회타운,"경상북도 구미시 임은길 40, 1층 (임은동)",경상북도 구미시 임은동 317번지 15호 1층 ,054-462-3421,054-480-5548,경상북도 구미시청
일반음식점,육고기,"경상북도 구미시 백산로 199, 1층 1호 (송정동)",경상북도 구미시 송정동 497번지 1층 1호,054-451-7078,054-480-5548,경상북도 구미시청
일반음식점,쌔떼치킨,"경상북도 구미시 산동면 강동로 937-1, 1층",경상북도 구미시 산동면 인덕리 860번지 2호 1층 ,054-474-6777,054-480-5548,경상북도 구미시청
일반음식점,세븐치킨봉곡점,경상북도 구미시 봉곡동로 21 (봉곡동),경상북도 구미시 봉곡동 225번지 1호  ,,054-480-5548,경상북도 구미시청
일반음식점,치킨의민족구미인동점,"경상북도 구미시 인동31길 28-39, 1층 (인의동)",경상북도 구미시 인의동 991번지 5호 1층 ,054-604-9282,054-480-5548,경상북도 구미시청
일반음식점,산동막창,"경상북도 구미시 산동면 강동로 1003-1, 1층",경상북도 구미시 산동면 적림리 524번지 33호 1층 ,054-472-4630,054-480-5548,경상북도 구미시청
일반음식점,집으로돼지인동점,"경상북도 구미시 인동28길 61-9, 1층 102호 (진평동)",경상북도 구미시 진평동 1061번지 5호 1층 102호,054-473-8281,054-480-5548,경상북도 구미시청
일반음식점,우리동네분식,"경상북도 구미시 봉곡남로7길 47, 1층 (봉곡동)",경상북도 구미시 봉곡동 199번지 2호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,홈식,"경상북도 구미시 형곡서로 40, 2층 (형곡동)",경상북도 구미시 형곡동 314번지 14호 2층 ,,054-480-5548,경상북도 구미시청
일반음식점,예담,"경상북도 구미시 봉곡로18길 17-6, 1층 (봉곡동)",경상북도 구미시 봉곡동 229번지 4호 1층 ,,054-480-5548,경상북도 구미시청
일반음식점,메가박스중앙주식회사구미강동,"경상북도 구미시 인동가산로 14, 7층 701호 (진평동, 시네마월드)",경상북도 구미시 진평동 1023번지 1호 시네마월드 7층 701호,070-5080-0385,054-480-5548,경상북도 구미시청
일반음식점,진참치봉곡점,경상북도 구미시 봉곡남로 50 (봉곡동),경상북도 구미시 봉곡동 316번지 5호  ,,054-480-5548,경상북도 구미시청
일반음식점,그집뚝배기,"경상북도 구미시 새마을로 7, 1층 (형곡동)",경상북도 구미시 형곡동 858번지 3호 1층 ,054-444-6188,054-480-5548,경상북도 구미시청
